wavelength,flux,err
2.024761438369751,1.4550107439632512e-15,1.9034828559904414e-17
2.025048971176147,1.514436172823019e-15,1.8323507617732114e-17
2.025336503982544,1.5062805210074397e-15,1.7437732240154254e-17
2.0256240367889404,1.3633152914110867e-15,1.7359555507455596e-17
2.025911808013916,1.3425745629105934e-15,1.6833503575695382e-17
2.0261993408203125,1.371181374592647e-15,1.62249218286807e-17
2.026486873626709,1.3938920700178374e-15,1.6833321892007425e-17
2.0267744064331055,1.3924968330665538e-15,1.760086660964726e-17
2.027061939239502,1.3135436194501505e-15,2.647792427727124e-17
2.0273497104644775,1.4019193476559645e-15,5.657717954442971e-17
2.027637243270874,1.4077356637484657e-15,7.22336658603701e-17
2.0279247760772705,1.4457636772087657e-15,5.886641159498033e-17
2.028212308883667,1.4280960521001313e-15,2.922349886585682e-17
2.028499841690063,1.5645461749755156e-15,1.9879969794594273e-17
2.02878737449646,1.472810119049475e-15,1.8598159141854922e-17
2.0290751457214355,1.389082492544127e-15,1.8570324907821698e-17
2.029362678527832,1.3055633216972704e-15,1.815858278479811e-17
2.0296502113342285,1.4003753879541777e-15,1.7606596971773065e-17
2.029937744140625,1.5039916347419724e-15,1.750703431077263e-17
2.0302252769470215,1.4487069998397821e-15,1.701846489599077e-17
2.0305130481719966,1.4345971867594197e-15,1.634082869564211e-17
2.0308005809783936,1.4184495156627052e-15,1.596923427208392e-17
2.03108811378479,1.3925386554793687e-15,1.536449132557285e-17
2.0313756465911865,1.4313246298427685e-15,1.5439834378815794e-17
2.031663179397583,1.585683653764394e-15,1.8090858724921105e-17
2.0319509506225586,1.6113084148860757e-15,1.946180134370472e-17
2.032238483428955,1.6393789432073933e-15,1.7954390832208885e-17
2.0325260162353516,1.5911507620871136e-15,1.5767669407014914e-17
2.032813549041748,1.5237613518417976e-15,1.500098622170184e-17
2.0331010818481445,1.4692506191211345e-15,1.5725751756782965e-17
2.033388614654541,1.4830883052015221e-15,1.9461914163414178e-17
2.0336763858795166,1.4887414576207095e-15,3.7184872211368545e-17
2.0339639186859126,1.4285334057623928e-15,4.8469887824049944e-17
2.0342514514923096,1.4399633961669176e-15,4.3121647519367285e-17
2.034538984298706,1.4680930009906419e-15,2.5303427146091134e-17
2.0348265171051025,1.485448083269877e-15,1.8352218036002414e-17
2.035114288330078,1.4589310794174024e-15,1.6273843092045187e-17
2.0354018211364746,1.476900088460537e-15,1.4678178263933206e-17
2.035689353942871,1.3573856046973004e-15,1.3989745070870392e-17
2.0359768867492676,1.3462306482317577e-15,1.3796710547989173e-17
2.036264419555664,1.3894681777098388e-15,1.387536200258217e-17
2.0365521907806396,1.4920607131059297e-15,1.4058956299644786e-17
2.036839723587036,1.632669540434065e-15,1.4612593382962792e-17
2.0371272563934326,1.5537798106146925e-15,1.4595545885306504e-17
2.037414789199829,1.4996534502485764e-15,1.4262701368969275e-17
2.0377023220062256,1.5142195589808608e-15,1.406674085959733e-17
2.037989854812622,1.5848849019429657e-15,1.4238345498445815e-17
2.0382776260375977,1.5467387354778525e-15,1.4253477991423394e-17
2.038565158843994,1.474422907565177e-15,1.4102383096639606e-17
2.03885269165039,1.4584207709632804e-15,1.4025372656002345e-17
2.039140224456787,1.4823425346878072e-15,1.4113515618100066e-17
2.0394277572631836,1.4384916410791833e-15,1.4179159106711756e-17
2.039715528488159,1.3893464613604358e-15,1.457253652534137e-17
2.0400030612945557,1.4304262919172832e-15,1.5409027272178822e-17
2.040290594100952,1.4588619692868094e-15,1.6099243602727477e-17
2.0405781269073486,1.4503002837324672e-15,1.8557945508793082e-17
2.040865659713745,1.453975779904422e-15,4.104459564291187e-17
2.0411534309387207,1.41853494216063e-15,7.028725920746609e-17
2.041440963745117,1.3701605701399503e-15,7.376643150267317e-17
2.0417284965515137,1.4614722129709236e-15,4.8071355863370075e-17
2.04201602935791,1.5669835964470338e-15,2.0647804620058424e-17
2.042303562164306,1.517285535683541e-15,1.5189666196836222e-17
