wavelength,flux,err
16.27959,1.904998771378139e-17,8.169510166140448e-19
16.2821,1.9295226596374168e-17,8.444075372189644e-19
16.2846,1.8423184774093686e-17,8.088483288631946e-19
16.2871,1.8237675021392698e-17,8.102307662085566e-19
16.2896,1.85575772470278e-17,8.030275484548073e-19
16.29211,1.9023986226602308e-17,7.425879386198291e-19
16.29461,1.9104574228812458e-17,7.560920156460324e-19
16.29711,1.9512851716989866e-17,7.388945114386646e-19
16.29961,1.901927948333731e-17,7.270424995057206e-19
16.30212,1.8980425542913553e-17,7.73247054685141e-19
16.30462,1.8839520948821502e-17,8.178644364279726e-19
16.30712,1.86587154774435e-17,7.680560706219631e-19
16.30962,1.9511169140919964e-17,7.980625797874988e-19
16.31213,1.897996905552408e-17,8.193047202942553e-19
16.31463,1.9547305099804632e-17,7.878115840674645e-19
16.31713,1.896629455797261e-17,7.280294503840646e-19
16.31963,1.9004663905092078e-17,7.063710727990409e-19
16.32214,1.836800987679017e-17,7.344542499255078e-19
16.32464,1.8415648278963906e-17,7.246232610376426e-19
16.32714,1.9123296777774716e-17,7.668316304751961e-19
16.32964,1.833078093958234e-17,8.009040707459013e-19
16.33215,1.9163083717235318e-17,7.688908644215238e-19
16.33465,1.9034859802202932e-17,7.7743992256546595e-19
16.33715,1.962487733382224e-17,7.695569106281346e-19
16.33965,1.8131837679293512e-17,7.917478974388947e-19
16.34216,1.8902947811928617e-17,9.713738586396609e-19
16.34466,1.893510520671169e-17,8.34325960048642e-19
16.34716,1.9197576862145257e-17,8.464365856872236e-19
16.34966,2.023194729920256e-17,7.936335702507881e-19
16.35217,1.885756556911765e-17,7.991653188950865e-19
16.35467,1.8761382282459288e-17,7.376044800499845e-19
16.35717,1.888878985940916e-17,7.182521679461716e-19
16.35967,1.877701470650128e-17,7.627476551678416e-19
16.36217,1.9824888394080768e-17,7.727177284659067e-19
16.36468,1.8857846744668188e-17,7.713523670940053e-19
16.36718,1.9359923659991418e-17,7.977640280335446e-19
16.36968,1.9023839832005578e-17,8.977466219183815e-19
16.37218,1.871576608735056e-17,8.714359639473657e-19
16.37469,1.889635181901265e-17,8.229671874385369e-19
16.37719,1.8520386782936002e-17,8.065182400943488e-19
16.37969,1.849008796300228e-17,8.91291205267654e-19
16.38219,1.9211955464811308e-17,1.0161133254872904e-18
16.3847,1.921248839702347e-17,8.245682008898192e-19
16.3872,1.938550904798988e-17,8.2015513198087e-19
16.3897,1.93829194382984e-17,8.0299674308609e-19
16.3922,1.800472884295201e-17,7.637994466956494e-19
16.39471,1.7857325522246087e-17,7.829646768287733e-19
16.39721,1.756400828140198e-17,8.544665148604341e-19
16.39971,1.9060297992205908e-17,8.028196052775088e-19
16.40221,1.900062485953734e-17,7.821078147000595e-19
16.40472,1.8270624269590588e-17,8.215565010246171e-19
16.40722,1.8592561450931632e-17,7.830156423953029e-19
16.40972,1.8150075927133978e-17,8.086147294679342e-19
16.41222,1.8507812490474477e-17,7.847145157088855e-19
16.41473,1.773154503881672e-17,7.5619282260203355e-19
16.41723,1.8165535437864072e-17,7.656804303500362e-19
16.41973,1.7488143742600346e-17,7.528798796498083e-19
16.42223,1.8132118603440964e-17,7.603702069572304e-19
16.42474,1.894523468518891e-17,7.436609346964068e-19
16.42724,1.9415938300468258e-17,7.89854752005037e-19
16.42974,1.8885027125153256e-17,8.318946918439318e-19
16.43224,1.825857911408591e-17,8.3147238697432515e-19
16.43475,1.8406436165775506e-17,8.280050139151172e-19
16.43725,1.79942797345867e-17,7.611112319111506e-19
16.43975,1.802697274222575e-17,8.465593191338398e-19
16.44225,1.865107356785429e-17,7.453670325402833e-19
16.44476,1.7827683388630556e-17,7.428295951848725e-19
16.44726,1.837131939209464e-17,7.073485500308682e-19
16.44976,1.8502219658133765e-17,7.431549512156626e-19
16.45226,1.930394191629077e-17,7.860146590103314e-19
16.45476,1.8096263008828194e-17,8.420781564458852e-19
16.45727,1.8938457566576652e-17,8.293329870520802e-19
16.45977,1.8759864886133205e-17,8.220985365098622e-19
16.46227,1.9224805879491146e-17,8.105625285428062e-19
16.46477,1.7492444589254812e-17,8.0402727528356e-19
16.46728,1.837810710241449e-17,8.468844033658042e-19
16.46978,1.7374990411438097e-17,7.577122783048705e-19
16.47228,1.7745787638774813e-17,7.68733826140843e-19
16.47478,1.7955293065609192e-17,7.521928471579592e-19
16.47729,1.918631365686926e-17,7.35923315861845e-19
16.47979,1.9119100014205418e-17,7.521329406318534e-19
16.48229,1.8183949938493684e-17,7.53539659907273e-19
16.48479,1.8675659836207613e-17,8.10757719919431e-19
16.4873,1.992854261071966e-17,8.580340059389554e-19
16.4898,1.9215954303334072e-17,8.795615585687748e-19
16.4923,1.826737952571027e-17,7.978735695326078e-19
16.4948,1.9165990924355747e-17,7.796393493512025e-19
16.49731,1.8680716342584034e-17,7.425826980526444e-19
16.49981,1.907377972930177e-17,9.275087147651073e-19
16.50231,1.9402388309422198e-17,7.738152532719177e-19
16.50481,1.810059958125631e-17,7.256461685135796e-19
16.50732,1.8932457397641506e-17,7.253282267792356e-19
16.50982,1.7978922629035736e-17,7.863644056480159e-19
16.51232,1.9399764697423285e-17,7.756754898341825e-19
16.51482,1.816649605522281e-17,7.81340884129967e-19
16.51733,1.8203327363488672e-17,8.127649154126828e-19
16.51983,1.8776603542426218e-17,8.74876360135833e-19
16.52233,1.8402696153987208e-17,8.149278703621279e-19
16.52483,1.9006715884805324e-17,7.563115649817172e-19
16.52734,1.823184498299922e-17,8.309208261333281e-19
16.52984,1.8551922836972865e-17,7.722352502729081e-19
16.53234,1.9136414644392868e-17,8.1433658910738955e-19
16.53484,1.9115670170283937e-17,7.4549944783516975e-19
16.53735,1.7658292260291058e-17,7.910365677117329e-19
16.53985,1.828903552751719e-17,8.006619490009406e-19
16.54235,1.8094048399618298e-17,7.623207892540231e-19
16.54485,1.84593843971195e-17,8.094042039967213e-19
16.54735,1.8109169917805154e-17,8.326827226222953e-19
16.54986,1.7467484838298728e-17,8.905374615974022e-19
16.55236,1.9085025414467888e-17,8.263072055703451e-19
16.55486,1.810309685482252e-17,7.950933077019107e-19
16.55736,1.825363847051644e-17,7.601908048756052e-19
16.55987,1.8527936451063426e-17,7.549901471865171e-19
16.56237,1.8615647411674876e-17,7.016393793442431e-19
16.56487,1.7657775701732352e-17,7.227046116727677e-19
16.56737,1.7933369810609978e-17,7.458943905610311e-19
16.56988,1.777073200114738e-17,8.519845082054187e-19
16.57238,1.8702888699824146e-17,7.648309518588914e-19
16.57488,1.839191409618435e-17,8.102086641026278e-19
16.57738,1.8131275195114486e-17,8.435501448081891e-19
16.57989,1.8134360978880098e-17,8.166123329533019e-19
16.58239,2.0535497655767008e-17,7.809597374049121e-19
16.58489,1.8936322947493045e-17,7.685035289240185e-19
16.58739,1.7142930021400125e-17,7.811967215078132e-19
16.5899,1.816182872982768e-17,7.630749096593607e-19
16.5924,1.8079686924644678e-17,7.460414018675553e-19
16.5949,1.754349918857019e-17,9.367520123654592e-19
16.5974,1.79787362135682e-17,8.337649413400594e-19
16.59991,1.802719025424369e-17,7.53073437321552e-19
16.60241,1.8342896979244938e-17,7.673261486417651e-19
16.60491,1.9408221058784468e-17,7.707385441543687e-19
16.60741,1.755303866915296e-17,7.283018034019647e-19
16.60992,1.7467723151002668e-17,7.505285839515651e-19
16.61242,1.8490701960533688e-17,7.712239178233282e-19
16.61492,1.815854654772583e-17,7.723408374852271e-19
16.61742,1.6999187732299165e-17,7.916020123058594e-19
16.61993,1.8005887629963648e-17,8.516109658412812e-19
16.62243,1.7798789661492328e-17,7.646753704019019e-19
16.62493,1.9044824077704657e-17,7.800733216211069e-19
16.62743,1.828801823655152e-17,7.582834987068002e-19
16.62994,1.9109626742213377e-17,8.332328401267874e-19
16.63244,1.8011845683339493e-17,7.8179039882433e-19
16.63494,1.8166271953435306e-17,7.263116456881412e-19
16.63744,1.8227501426181938e-17,7.151831559653669e-19
16.63995,1.7733140488467426e-17,7.248423495429956e-19
16.64245,1.8449601634924756e-17,7.349400051386915e-19
16.64495,1.79361398723257e-17,7.236920722897485e-19
16.64745,1.7626280336285266e-17,7.161672711384836e-19
16.64995,1.768824332420501e-17,8.545552279644499e-19
16.65246,1.8410326037186984e-17,8.081079473891001e-19
16.65496,1.791739339653793e-17,7.671835686934063e-19
16.65746,1.7947296247180458e-17,8.05099513320678e-19
16.65996,1.7388431344930486e-17,8.300279378116347e-19
16.66247,1.829869350149846e-17,8.046422043856435e-19
16.66497,1.829290654839789e-17,7.615655636112665e-19
16.66747,1.8155297092839232e-17,7.7516149099513615e-19
16.66997,1.8487321465747293e-17,9.54390927781681e-19
16.67248,1.7172060341357486e-17,8.335470329745568e-19
16.67498,1.8640789401993482e-17,7.907566533639725e-19
16.67748,1.733218066559894e-17,7.9487749978105105e-19
16.67998,1.7418370229568984e-17,9.042752495558334e-19
16.68249,1.8189243085502884e-17,8.282897623467893e-19
16.68499,1.7971503610277446e-17,7.930369629418899e-19
16.68749,1.813075531616719e-17,7.38093928214545e-19
16.68999,1.721725901145538e-17,7.887954408820563e-19
16.6925,1.7753906987954738e-17,7.740794844703437e-19
16.695,1.8747203199697178e-17,7.354671246500616e-19
16.6975,1.7653677824084417e-17,8.6479725352243295e-19
16.7,1.704725571736225e-17,9.170626544906698e-19
16.70251,1.7837976980230173e-17,7.568237317326415e-19
16.70501,1.834965849311768e-17,7.676953562501333e-19
16.70751,1.796354847696183e-17,8.803217382109847e-19
16.71001,1.8411154111274418e-17,8.390272497849347e-19
16.71252,1.7076997411609118e-17,7.695276163647437e-19
16.71502,1.8136099486009308e-17,7.8964615094940435e-19
16.71752,1.7214557601156638e-17,7.538413168854641e-19
16.72002,1.6678856465006446e-17,7.191168207233165e-19
16.72253,1.7068634145183998e-17,7.2964626041025475e-19
16.72503,1.674227663983151e-17,7.1674936839899585e-19
16.72753,1.8097746077247788e-17,7.433070988764842e-19
16.73003,1.7617742955550104e-17,7.251709121897003e-19
16.73254,1.8568730938356918e-17,7.705690016857987e-19
16.73504,1.8573382319464868e-17,7.076045067281454e-19
16.73754,1.774059165638166e-17,7.566553016247294e-19
16.74004,1.7997289278993808e-17,7.609885877832348e-19
16.74254,1.7689032158515012e-17,7.878453361258669e-19
16.74505,1.7567601150010406e-17,7.980122227362151e-19
16.74755,1.8369629335904718e-17,8.140543036788956e-19
16.75005,1.7757214884999352e-17,8.110715376482964e-19
16.75255,1.7391567806063532e-17,7.5972534972832805e-19
16.75506,1.7966487457719505e-17,8.197787276418915e-19
16.75756,1.6584327031135914e-17,7.906338843498625e-19
16.76006,1.6397541450159678e-17,7.332387736184695e-19
16.76256,1.706416287455196e-17,7.768024587860735e-19
16.76507,1.7222942829724266e-17,7.555203665670735e-19
16.76757,1.820193455870366e-17,7.510251563292207e-19
16.77007,1.7723190169611748e-17,8.583430384636899e-19
16.77257,1.6871326960934574e-17,9.050844923439645e-19
16.77508,1.7249514587531313e-17,7.912265646245891e-19
16.77758,1.6981589663657056e-17,7.757083027531087e-19
16.78008,1.802257915690054e-17,8.090192085885387e-19
16.78258,1.6270263236904818e-17,7.5482846491873e-19
16.78509,1.7125564473771666e-17,7.810034865702733e-19
16.78759,1.776842259831736e-17,1.0257049329497125e-18
16.79009,1.8338444790545405e-17,8.505830092831529e-19
16.79259,1.6765426864433485e-17,8.072394118888989e-19
16.7951,1.8159439790691848e-17,7.8278892621416415e-19
16.7976,1.795081787591254e-17,7.690273493922418e-19
16.8001,1.7312174196959734e-17,7.730339674516239e-19
16.8026,1.6646455038425538e-17,7.92594289201056e-19
16.80511,1.749270054580923e-17,7.785321107752955e-19
16.80761,1.7474438350989617e-17,7.879105502669323e-19
16.81011,1.6784908360670213e-17,8.150611015011312e-19
16.81261,1.7677795002030686e-17,8.059519907041591e-19
16.81512,1.7478914915848458e-17,8.361320230852892e-19
16.81762,1.8067961975486686e-17,7.536580835113085e-19
16.82012,1.7865126876817388e-17,7.285643256903329e-19
16.82262,1.644497533427111e-17,7.4859800086798535e-19
16.82513,1.71504911456929e-17,8.567773056039114e-19
16.82763,1.745989765605185e-17,9.117590314260836e-19
16.83013,1.7422140226562138e-17,8.243217210131481e-19
16.83263,1.797169887048341e-17,7.902729385978744e-19
16.83513,1.6327677840674997e-17,8.2210026258772425e-19
16.83764,1.8036855199923557e-17,7.894849456341742e-19
16.84014,1.7165001791452176e-17,7.988600106686265e-19
16.84264,1.6618046237249678e-17,8.420001334275222e-19
16.84514,1.6639146664840408e-17,8.354399199800978e-19
16.84765,1.6914214566822308e-17,7.89350720346271e-19
16.85015,1.6991437854691344e-17,8.20555405560435e-19
16.85265,1.6842184253247526e-17,7.791607809577457e-19
16.85515,1.7889934988130286e-17,8.241696462868702e-19
16.85766,1.7946009507424106e-17,7.789031531690856e-19
16.86016,1.7876421505059578e-17,8.864582916961e-19
16.86266,1.890677713858968e-17,7.944244595147712e-19
16.86516,1.709131743944827e-17,8.053560199576339e-19
16.86767,1.8410543960278138e-17,8.469667855259171e-19
16.87017,1.6987719374609154e-17,8.133884346222882e-19
16.87267,1.6886750277631268e-17,8.154411382454854e-19
16.87517,1.669081583125877e-17,8.288404485169458e-19
16.87768,1.6750924305569706e-17,8.645394836914239e-19
16.88018,1.7785779818195184e-17,8.496832184863456e-19
16.88268,1.7876571545687456e-17,8.2654579631449685e-19
16.88518,1.6865107170981102e-17,8.166506111755091e-19
16.88769,1.8141680148487137e-17,8.883477429715844e-19
16.89019,1.7583667897566522e-17,8.350801936711531e-19
16.89269,1.8940785891990565e-17,7.815721789777474e-19
16.89519,1.7409050419365678e-17,8.268304608318722e-19
16.8977,1.6315902695896868e-17,7.981112890686287e-19
16.9002,1.7660991960340625e-17,7.562983659083288e-19
16.9027,1.869026574105269e-17,7.525920335944274e-19
16.9052,1.6498183360214808e-17,7.700567527878719e-19
16.90771,1.6316746216604174e-17,7.9593428510411025e-19
16.91021,1.722746325312288e-17,7.579477370730181e-19
16.91271,1.686783633870015e-17,7.709198419545397e-19
16.91521,1.7286886639263022e-17,7.849639943823304e-19
16.91772,1.7744021836115166e-17,8.745388485639009e-19
16.92022,1.7710082216289666e-17,8.384568394437775e-19
16.92272,1.734204107357239e-17,7.833084490323962e-19
16.92522,1.7335147400160605e-17,7.759640935531742e-19
16.92772,1.75306347120738e-17,8.633867512122215e-19
16.93023,1.8033347252439524e-17,8.456488879948058e-19
16.93273,1.818203314058233e-17,8.705379919851746e-19
16.93523,1.744413748149379e-17,8.286552039681933e-19
16.93773,1.7510207413703886e-17,8.210990920234893e-19
16.94024,1.8004893203967473e-17,8.626406430922117e-19
16.94274,1.7576199245100426e-17,8.551655599084654e-19
16.94524,1.745230808073951e-17,8.312204688526765e-19
16.94774,1.7818797982361092e-17,8.597892348092046e-19
16.95025,1.824327109466517e-17,8.296011462902592e-19
16.95275,1.74653115019571e-17,7.842064557073283e-19
16.95525,1.7622584494121205e-17,8.147411738558937e-19
16.95775,1.6330916109947838e-17,7.484263853342222e-19
16.96026,1.7008553117561806e-17,8.255399472432373e-19
16.96276,1.7600994543930466e-17,8.107993123184165e-19
16.96526,1.7201010227688178e-17,8.14172524273663e-19
16.96776,1.7000354465383356e-17,8.1716776084688215e-19
16.97027,1.7378096761424326e-17,8.612742823895484e-19
16.97277,1.7136021644222296e-17,8.097477879870906e-19
16.97527,1.642661124104841e-17,8.401352474269127e-19
16.97777,1.700059562041449e-17,8.000616098816061e-19
16.98028,1.5659662244725665e-17,9.113084676613725e-19
16.98278,1.7223838142423612e-17,8.612988901885519e-19
16.98528,1.715931288907506e-17,8.697759125938192e-19
16.98778,1.6992569367192178e-17,8.796773998581826e-19
16.99029,1.7812896180610786e-17,8.420248798407482e-19
16.99279,1.9676386458339546e-17,8.713653837827143e-19
16.99529,1.790830111892908e-17,8.762808898178423e-19
16.99779,1.7577639936105752e-17,8.025317576444754e-19
17.0003,1.6935051411967782e-17,7.888355374631376e-19
17.0028,1.716318361297799e-17,7.705640048488454e-19
17.0053,1.6654319311944005e-17,7.579447305919861e-19
17.0078,1.6662716681456554e-17,7.740503629814658e-19
17.01031,1.6002411622208914e-17,8.24076420028225e-19
17.01281,1.6193672623902185e-17,8.42219388883096e-19
17.01531,1.639228860244083e-17,7.775968644901258e-19
17.01781,1.7812277909332254e-17,8.056336797560278e-19
17.02032,1.7873490230519573e-17,8.310222036877703e-19
17.02282,1.7697383804084657e-17,7.83168822837472e-19
17.02532,1.746944028311255e-17,7.594460292272205e-19
17.02782,1.5860791289443886e-17,7.603005780696461e-19
17.03032,1.7224654061705518e-17,7.905899839406163e-19
17.03283,2.0262433523056102e-17,9.288111912370225e-19
17.03533,2.6654745368073878e-17,9.140926642004965e-19
17.03783,2.7341606531142327e-17,7.8790325798115135e-19
17.04033,2.0607157109310656e-17,7.507339736669065e-19
17.04284,1.696649345392106e-17,7.632752252467904e-19
17.04534,1.6852648135292854e-17,8.80737442758071e-19
17.04784,1.7213571717712446e-17,7.841273542338907e-19
17.05034,1.7381912943707126e-17,8.184910107418018e-19
17.05285,1.607303103940681e-17,8.1715335602334725e-19
17.05535,1.7083209073118394e-17,8.806957387186735e-19
17.05785,1.67028994104826e-17,7.90166502279734e-19
17.06035,1.7081425696375266e-17,8.86326642325376e-19
17.06286,1.6320780600150688e-17,8.328528465765297e-19
17.06536,1.6770024244752074e-17,8.046760658225024e-19
17.06786,1.7322033828893376e-17,7.67516299980889e-19
17.07036,1.7331368684830114e-17,8.792490933587972e-19
17.07287,1.6176663215236516e-17,8.695365074715135e-19
17.07537,1.5657788372267334e-17,9.106674585681177e-19
17.07787,1.492381958201911e-17,7.9149167503973795e-19
17.08037,1.683230170444543e-17,7.543193021993768e-19
17.08288,1.5981513133052216e-17,9.006207830821236e-19
17.08538,1.6471398503238242e-17,8.447334402316484e-19
17.08788,1.6643760436214697e-17,7.924469457788884e-19
17.09038,1.6770244209052612e-17,7.6326119292562e-19
17.09289,1.684964382117098e-17,8.3090324076831895e-19
17.09539,1.6840552903258837e-17,8.009348902407722e-19
17.09789,1.6408698681957328e-17,8.037325948080611e-19
17.10039,1.7108911545964466e-17,7.550324366364591e-19
17.1029,1.7479374230795944e-17,8.805293743728363e-19
17.1054,1.645529238880023e-17,7.683154148446114e-19
17.1079,1.735355618423114e-17,7.895272029185909e-19
17.1104,1.7914466900798193e-17,7.274805210231823e-19
17.11291,1.6902805226084726e-17,7.943582108192132e-19
17.11541,1.749496414488462e-17,8.753563554502731e-19
17.11791,1.671934801483972e-17,7.804875738249092e-19
17.12041,1.58864778702818e-17,7.512503463690711e-19
17.12291,1.763166366712435e-17,7.747683314954653e-19
17.12542,1.7574266608642653e-17,8.339202118245225e-19
17.12792,1.6407646377112787e-17,7.518370299940837e-19
17.13042,1.5577041849764766e-17,8.131814906740722e-19
17.13292,1.726977516379447e-17,8.6369325781261715e-19
17.13543,1.742848540694871e-17,9.190986175398322e-19
17.13793,1.7141438185275053e-17,8.379852636253139e-19
17.14043,1.7099397084364816e-17,8.82683303447035e-19
17.14293,1.847094523646983e-17,8.553284850584978e-19
17.14544,1.7365823286916008e-17,9.358030192009537e-19
17.14794,1.6542938305626382e-17,9.050544744656674e-19
17.15044,1.5152883853446106e-17,9.216505574174305e-19
17.15294,1.6946141173682192e-17,8.740443564860767e-19
17.15545,1.7036298252053974e-17,8.618714712716511e-19
17.15795,1.6967068091027258e-17,9.057899948871081e-19
17.16045,1.6516073020357373e-17,9.355492550176476e-19
17.16295,1.7702933594787733e-17,1.0182985906643337e-18
17.16546,1.7736240184053518e-17,8.527052719191354e-19
17.16796,1.7631365366062728e-17,8.717215272068162e-19
17.17046,1.6242484472284514e-17,9.23723864629798e-19
17.17296,1.643770760989329e-17,9.705448919610901e-19
17.17547,1.8203924064049123e-17,8.620092149852106e-19
17.17797,1.557517382620041e-17,8.68645263512535e-19
17.18047,1.5085240653139524e-17,7.831464996341841e-19
17.18297,1.6440599521166246e-17,8.375773431213642e-19
17.18548,1.6800314632039533e-17,8.485363751148506e-19
17.18798,1.738498973567645e-17,8.268239241644714e-19
17.19048,1.6860993080173156e-17,8.012775354752695e-19
17.19298,1.7388592784891386e-17,9.23252767519345e-19
17.19549,1.7626324136603953e-17,8.889170198903498e-19
17.19799,1.6690528231331458e-17,8.026423148532257e-19
17.20049,1.664050973606191e-17,8.395465574774961e-19
17.20299,1.593665315930755e-17,1.0060603788022613e-18
17.2055,1.728767061762556e-17,9.348916563626844e-19
17.208,1.788434886815697e-17,8.559511034352977e-19
17.2105,1.6837581492980466e-17,8.447955614637832e-19
17.213,1.6883833075015705e-17,8.137382896940674e-19
17.2155,1.7247633423968053e-17,8.691067581221106e-19
17.21801,1.626979675479748e-17,7.983623490663036e-19
17.22051,1.6666869866993134e-17,7.947587667110331e-19
17.22301,1.5884224476955017e-17,7.753028671012047e-19
17.22551,1.526435715349806e-17,8.320808298034976e-19
17.22802,1.666644197839703e-17,8.546957889074245e-19
17.23052,1.8142570200244908e-17,7.964623429430199e-19
17.23302,1.7932869422548034e-17,8.694172775062592e-19
17.23552,1.6905842844976818e-17,8.813197978464235e-19
17.23803,1.8794151460599466e-17,8.207025213945575e-19
17.24053,1.752075660829746e-17,7.860998247402817e-19
17.24303,1.694487212750415e-17,8.427114373638374e-19
17.24553,1.660808185544181e-17,8.504747334136816e-19
17.24804,1.6419622560735018e-17,8.224924977297759e-19
17.25054,1.6861614854456778e-17,8.92197452974983e-19
17.25304,1.6348705442523723e-17,8.967151385380402e-19
17.25554,1.6388553541919088e-17,8.085921424266897e-19
17.25805,1.5222496987948538e-17,8.970557800931612e-19
17.26055,1.6448436852225606e-17,8.5211507389594e-19
17.26305,1.6471685227512546e-17,8.136364397470653e-19
17.26555,1.7182225536135592e-17,8.1738845580242045e-19
17.26806,1.6169768734773722e-17,7.712183786555288e-19
17.27056,1.6903831130061405e-17,8.49633540613328e-19
17.27306,1.733061769074966e-17,8.120989044209289e-19
17.27556,1.8104972029222106e-17,9.63943889172712e-19
17.27807,1.7894281470085853e-17,8.455742877011e-19
17.28057,1.711735435222345e-17,8.636708631432283e-19
17.28307,1.6465918021496874e-17,8.626733333318303e-19
17.28557,1.6440742684915946e-17,8.351696019066387e-19
17.28808,1.6713260925848632e-17,7.941777193542568e-19
17.29058,1.6898811672865895e-17,8.497602237199353e-19
17.29308,1.6983369853319725e-17,8.315463421279842e-19
17.29558,1.6978355193295538e-17,8.148465536655975e-19
17.29809,1.6855209645156758e-17,7.871976573836649e-19
17.30059,1.6881015020679066e-17,8.1261771442403055e-19
17.30309,1.6473740567681478e-17,8.499841337335663e-19
17.30559,1.7166894363621546e-17,7.739467828376769e-19
17.30809,1.7510245083787698e-17,7.995687356224467e-19
17.3106,1.6412367342289825e-17,7.5177616560621905e-19
17.3131,1.6858293734449392e-17,8.804364114267642e-19
17.3156,1.7227222074557462e-17,7.9943747623390445e-19
17.3181,1.7690635007572258e-17,8.752513101243892e-19
17.32061,1.7111445432241016e-17,8.822813444051414e-19
17.32311,1.6608641789628214e-17,9.468320121792133e-19
17.32561,1.6989732492130914e-17,8.901429939506205e-19
17.32811,1.7150859265354156e-17,8.251223656875411e-19
17.33062,1.5968462884409426e-17,8.895953594436088e-19
17.33312,1.677408827371494e-17,8.377641739443262e-19
17.33562,1.6480260465422342e-17,1.0070188753687809e-18
17.33812,1.5864102609369098e-17,9.752270462762198e-19
17.34063,1.5735831755852793e-17,8.4791361426284265e-19
17.34313,1.579800490709013e-17,8.965372979473138e-19
17.34563,1.5332021384655808e-17,9.350862350419224e-19
17.34813,1.569520836407529e-17,9.39711216240915e-19
17.35064,1.6704539621006145e-17,9.301258866144502e-19
17.35314,1.6046973144013766e-17,9.210889777744114e-19
17.35564,1.5826462080576168e-17,8.929411757178933e-19
17.35814,1.6530613728844705e-17,1.0029811517049066e-18
17.36065,1.7391235756994626e-17,1.0065936907701137e-18
17.36315,1.7562132302205112e-17,9.321842042126161e-19
17.36565,1.5708264404478298e-17,8.622165473791156e-19
17.36815,1.612178577443311e-17,9.045733580639351e-19
17.37066,1.654670988579277e-17,9.411068541271968e-19
17.37316,1.6271878179108988e-17,8.939545731357982e-19
17.37566,1.6429376533854918e-17,9.618464637017316e-19
17.37816,1.6790181582608378e-17,8.488150438990897e-19
17.38067,1.5936375541904066e-17,9.545207331252022e-19
17.38317,1.7137671539605084e-17,8.981829954378916e-19
17.38567,1.6670109707248498e-17,1.0307960354184577e-18
17.38817,1.6784283436126113e-17,1.0025862987718837e-18
17.39068,1.6960706750720013e-17,9.955269029897348e-19
17.39318,1.5687537233074536e-17,8.836318685225049e-19
17.39568,1.6747539174738418e-17,9.506053745099437e-19
17.39818,1.7274216830123737e-17,8.672890251772966e-19
17.40069,1.5227926179332324e-17,8.378042339447916e-19
17.40319,1.64024462813564e-17,8.007125989972928e-19
17.40569,1.6474519057966453e-17,8.857153320411388e-19
17.40819,1.619865288918482e-17,9.397774827923974e-19
17.41069,1.5298208102559073e-17,1.1160922236869892e-18
17.4132,1.5864720118981824e-17,8.367380136207422e-19
17.4157,1.6181574237385306e-17,7.9927230142599805e-19
17.4182,1.6590083931396373e-17,9.459073768432474e-19
17.4207,1.5201971077934906e-17,9.724668182397465e-19
17.42321,1.6066506202340588e-17,8.775180136762706e-19
17.42571,1.5549034708204168e-17,8.771114528243584e-19
17.42821,1.6238404290983504e-17,9.160096690241557e-19
17.43071,1.5712286425117585e-17,8.727823232601419e-19
17.43322,1.5426537402202322e-17,8.606603101631753e-19
17.43572,1.594275343164596e-17,9.35327037825844e-19
17.43822,1.6632193853511793e-17,9.177498709218056e-19
17.44072,1.6875916218949336e-17,9.770712298613594e-19
17.44323,1.5613776860918026e-17,9.44341957328817e-19
17.44573,1.6331195206161586e-17,9.266919644056822e-19
17.44823,1.7145252435229824e-17,8.861556930907305e-19
17.45073,1.5866457578806868e-17,9.066130765684546e-19
17.45324,1.7236275495747852e-17,8.943433698272371e-19
17.45574,1.625618848105473e-17,9.330774782508245e-19
17.45824,1.7153430927499364e-17,9.63022519642847e-19
17.46074,1.6492618282195953e-17,1.0041115713416144e-18
17.46325,1.6481353323267688e-17,9.50450097167839e-19
17.46575,1.6140582768240468e-17,9.06177464367603e-19
17.46825,1.6018288514528504e-17,8.99624549158338e-19
17.47075,1.603341009168401e-17,8.767711907812156e-19
17.47326,1.5548846314058833e-17,9.334918319828034e-19
17.47576,1.5649710619518858e-17,8.712170865120811e-19
17.47826,1.4622227979646927e-17,9.22525757962392e-19
17.48076,1.6057591084796923e-17,8.780612934709136e-19
17.48327,1.6383328202840686e-17,8.774957298405198e-19
17.48577,1.6387517013888922e-17,8.416545187621593e-19
17.48827,1.6348672182758818e-17,8.944690342068068e-19
17.49077,1.63527384440442e-17,8.189883693065333e-19
17.49328,1.6729831766651454e-17,8.6193606542239255e-19
17.49578,1.5961197632955306e-17,9.784993856810289e-19
17.49828,1.636856988507303e-17,8.062829945011944e-19
17.50078,1.663842100988887e-17,8.838109898131738e-19
17.50328,1.6860730362155437e-17,8.717410919653234e-19
17.50579,1.591827263093682e-17,9.444620017366088e-19
17.50829,1.5740551713872825e-17,9.236914618286442e-19
17.51079,1.6570871670547262e-17,8.402266278977632e-19
17.51329,1.6447807055650425e-17,8.476139646886104e-19
17.5158,1.644682393830894e-17,9.603857063780904e-19
17.5183,1.7483937280509276e-17,9.793977163057253e-19
17.5208,1.692020298401853e-17,9.117724179916914e-19
17.5233,1.5701226999445186e-17,9.890521893715557e-19
17.52581,1.6163265885616838e-17,9.708784378638968e-19
17.52831,1.853381459339295e-17,9.306836742530817e-19
17.53081,1.5782500083053233e-17,1.0392691095329117e-18
17.53331,1.6170063844010748e-17,8.924006706184815e-19
17.53582,1.5660147322235566e-17,8.931559638768823e-19
