wavelength,flux,error
5372.43,1.1676198040789935e-18,1.3419977981847145e-16
5373.68,1.0470538130447176e-18,1.433502979609234e-16
5374.93,2.1117625050243006e-18,1.5315264644245418e-16
5376.18,3.5976542059585475e-18,1.6494813887199984e-16
5377.43,3.0200956918853586e-18,1.6673680493698792e-16
5378.68,-9.95651748932561e-19,1.5603528582802726e-16
5379.93,-3.1114323904658217e-19,1.6356315160370348e-16
5381.18,-8.268501180708552e-19,1.7604816390550727e-16
5382.43,1.6523039439005418e-18,1.7364450436728432e-16
5383.68,3.902676455881194e-18,1.6546617994925546e-16
5384.93,-1.6390487914084144e-18,1.645068368453377e-16
5386.18,2.8746669056826686e-18,1.7268578263915188e-16
5387.43,-4.518518641405265e-19,1.6694422980272362e-16
5388.68,-1.631221576795447e-19,1.6758749555679561e-16
5389.93,4.7519174613470745e-18,1.7211861453028836e-16
5391.18,-6.361301072449599e-19,1.6993755298821177e-16
5392.43,1.1823135955564128e-18,1.6417423387318047e-16
5393.68,3.809585852370772e-18,1.5470156221496535e-16
5394.93,9.50362899570267e-19,1.5388915522537187e-16
5396.18,6.29885790641366e-18,1.5664020361590364e-16
5397.43,3.785814087948853e-18,1.4910384617729717e-16
5398.68,3.247937733910848e-18,1.5860505196956052e-16
5399.93,-1.9425652657752078e-19,1.788565632495369e-16
5401.18,2.519477021606477e-18,1.8890641971650107e-16
5402.43,3.4621168781028314e-18,1.840825254969835e-16
5403.68,4.723644525273578e-18,1.8174447726779428e-16
5404.93,3.158238139672293e-18,1.677867409506937e-16
5406.18,1.0177170023109482e-18,1.5200557844748164e-16
5407.43,-3.425523037732643e-19,1.5979067787531678e-16
5408.68,9.458894834943711e-19,1.5491599127371172e-16
5409.93,-4.686325358855213e-19,1.5861966644345148e-16
5411.18,-5.576577987103877e-19,1.605768312918252e-16
5412.43,-8.185340350271485e-19,1.546662473279229e-16
5413.68,3.6562578074176e-18,1.6209019725169486e-16
5414.93,3.733936346212542e-18,1.7513245212978127e-16
5416.18,-1.6176663605036442e-18,1.7648246826316508e-16
5417.43,6.946821026137388e-20,1.8414670479708495e-16
5418.68,2.463805208387989e-18,1.8316556648167155e-16
5419.93,-3.258133480774136e-19,1.932689291019596e-16
5421.18,8.4419856950403755e-19,1.922797251673136e-16
5422.43,-3.815698484866134e-19,1.8088536501571013e-16
5423.68,3.600890389439919e-18,1.8358989829078805e-16
5424.93,-1.2298124185223978e-18,1.8547417310054674e-16
5426.18,4.0826188333430627e-19,1.8775282408255691e-16
5427.43,2.606703780030714e-18,2.0399285782389634e-16
5428.68,-2.4040164543699288e-18,1.8774495920589986e-16
5429.93,3.9555308956362e-19,1.8191181923708673e-16
5431.18,1.857527228479585e-18,1.718329623306971e-16
5432.43,6.826179706869569e-19,1.7174216947223264e-16
5433.68,-1.9376939595968397e-18,1.7448038640723924e-16
5434.93,2.705821341975418e-18,1.8333820735074647e-16
5436.18,2.0908330396628526e-18,1.8502187735005155e-16
5437.43,2.3368119588613865e-18,1.923995914651881e-16
5438.68,4.325248291545404e-18,1.8974697563217644e-16
5439.93,4.5009714094488794e-18,1.9933892070025353e-16
5441.18,3.0283645434431894e-18,2.123094367113851e-16
5442.43,2.2094451485826036e-18,2.2032819031561758e-16
5443.68,1.4166900930606863e-18,2.077117615940673e-16
5444.93,1.2844084509085166e-18,1.924454023261445e-16
5446.18,8.711462504989022e-19,1.7563180057138815e-16
5447.43,-3.1984211401402087e-19,1.4897247401483624e-16
5448.68,-1.0401838776257508e-19,1.1497907218767413e-16
5449.93,3.542803946634903e-18,9.448908140365349e-17
5451.18,6.0513331486455214e-18,9.00047684276633e-17
5452.43,2.0301748784021244e-18,9.074254939410256e-17
5453.68,-3.331644263039425e-18,9.301770435366752e-17
5454.93,-1.8865067496235445e-19,1.0400451415567577e-16
5456.18,2.768954216546404e-18,9.484450594161856e-17
5457.43,3.742203975856862e-18,9.499995272500821e-17
5458.68,1.6844733568355606e-18,9.598270650649041e-17
5459.93,-1.2902126602696986e-18,9.207416567656699e-17
5461.18,1.2186629344821437e-18,1.0420995150265358e-16
5462.43,2.0996877716279975e-18,1.0976808610377606e-16
5463.68,3.2871165350612123e-18,1.1680076181190131e-16
5464.93,4.397305369876026e-18,1.143510589761764e-16
5466.18,5.152081105285722e-18,1.174351028271938e-16
5467.43,3.2989811101932176e-18,1.3150281234751423e-16
5468.68,1.300929783141376e-18,1.2291431008252407e-16
5469.93,2.4745196479533656e-18,1.1357587047277163e-16
5471.18,3.2247817223007186e-18,1.0909777338179702e-16
5472.43,3.091490577191934e-18,1.1465176806670762e-16
5473.68,-1.766260254197641e-19,1.2251546260449724e-16
5474.93,4.498940424320812e-19,1.3420020476847887e-16
5476.18,4.22624292169545e-18,1.3671717788148433e-16
5477.43,4.9504550008275856e-18,1.252404776738862e-16
5478.68,3.642381108678803e-18,1.3106006979696975e-16
5479.93,4.349734036934894e-18,1.2705173316937254e-16
5481.18,-2.239523153542868e-19,1.3096484843919004e-16
5482.43,4.855102707712642e-18,1.3188382537794248e-16
5483.68,-1.9311223720033463e-19,1.3915707099808973e-16
5484.93,9.107116803327302e-19,1.3488632443273972e-16
5486.18,3.2990707331146677e-18,1.3276430002037593e-16
5487.43,4.27102769374996e-18,1.3329121341119077e-16
5488.68,-5.299468810152668e-20,1.3629642529767454e-16
5489.93,-1.1826302836835936e-19,1.4194800097680794e-16
5491.18,-2.0242235364976556e-18,1.3930330260230548e-16
5492.43,-3.125709631584565e-18,1.3862079799196958e-16
5493.68,-1.4888327832935846e-18,1.3767114424364728e-16
5494.93,-2.5145804664891958e-19,1.3960930886300718e-16
5496.18,1.055274465039222e-18,1.3739755664842778e-16
5497.43,5.70098834642724e-18,1.2116099131895076e-16
5498.68,5.325516209820042e-18,1.080397730377373e-16
5499.93,3.4890194882567494e-18,1.0182821619166411e-16
5501.18,2.024748434344875e-18,9.706947807793268e-17
5502.43,1.6101259842184773e-18,9.117853459702096e-17
5503.68,2.7129315902706683e-19,9.52305500774444e-17
5504.93,1.5241277058120569e-18,9.719680465589894e-17
5506.18,-4.422179319777237e-19,9.14924048304212e-17
5507.43,8.533925581183689e-19,9.963340819374559e-17
5508.68,3.26176584833079e-18,1.0514790214049676e-16
5509.93,3.183199609164351e-18,1.0688513609019667e-16
5511.18,1.3527618775973226e-18,1.0539104320334329e-16
5512.43,2.154583076805234e-18,9.580150346213903e-17
5513.68,7.135818510829844e-18,9.141745279288165e-17
5514.93,3.2171564250484385e-18,9.589151502661818e-17
5516.18,1.3861372233299e-18,1.0001086500954045e-16
5517.43,4.366589782369113e-19,1.076353101034717e-16
5518.68,3.258139386343965e-19,9.890227558588556e-17
5519.93,5.396710920956411e-19,9.792326083581737e-17
5521.18,4.0339297335821974e-19,1.1941208271255778e-16
5522.43,6.038412151383094e-19,1.1229810810028126e-16
5523.68,-1.5756047132950862e-18,1.071702221526452e-16
5524.93,-7.976398461902286e-20,9.028098460291351e-17
5526.18,1.884146577336965e-18,1.0057290146626551e-16
5527.43,-2.337318244930231e-18,8.879525668711258e-17
5528.68,-2.770703277341334e-18,9.622636645101777e-17
5529.93,1.9113121585254395e-18,1.0858798545482318e-16
5531.18,7.648364953771516e-19,1.1015532165444317e-16
5532.43,1.379596508845035e-18,1.073842741912701e-16
5533.68,3.643781724546346e-18,1.0101087556741115e-16
5534.93,-2.534209957837546e-19,9.339232156282069e-17
5536.18,5.944432369833539e-19,8.014179144090975e-17
5537.43,1.2470996930933352e-18,8.256287933367156e-17
5538.68,5.133841178097199e-19,8.985846143319807e-17
5539.93,3.05662859333456e-18,8.983457834694601e-17
5541.18,-1.4022118915534456e-18,9.955105883085858e-17
5542.43,-1.3710303039154743e-18,8.943068208397945e-17
5543.68,-4.278409980509863e-19,8.784506161557713e-17
5544.93,-2.555688633525407e-18,9.355877013133374e-17
5546.18,2.642202832138466e-18,8.443977101216016e-17
5547.43,2.4712067248453105e-18,8.635452626966898e-17
5548.68,2.1522776943129626e-18,9.57319041399957e-17
5549.93,6.515882399398262e-18,9.11700229015618e-17
5551.18,5.167099247976275e-18,9.976654538224429e-17
5552.43,5.763251768497908e-19,1.0860384903509924e-16
5553.68,4.498094136637195e-18,9.446765412689287e-17
5554.93,2.5782128284545545e-18,1.0164243625284536e-16
5556.18,3.06230225865779e-18,1.0272836629439378e-16
5557.43,3.14375669367082e-18,1.148276881784491e-16
5558.68,3.1355265956178185e-18,1.2212496091184858e-16
5559.93,1.8493515665623935e-18,1.1493781111622137e-16
5561.18,-1.2704572897858752e-18,1.1370268296728495e-16
5562.43,2.654864550304233e-18,1.2048802838097708e-16
5563.68,3.913812515573603e-18,1.1542616034205414e-16
5564.93,-1.278078720088431e-18,1.2546829257526084e-16
5566.18,-4.966664696393501e-19,1.2387022100429304e-16
5567.43,-2.432075863093489e-19,1.2493133608487802e-16
5568.68,2.8118732868452077e-18,1.1935205981878724e-16
5569.93,2.864965172263424e-18,1.3451944266364142e-16
5571.18,-7.352735949915559e-19,1.3264198084583563e-16
5572.43,1.4442184630470271e-18,1.4004672660952343e-16
5573.68,-1.5747356509148911e-18,1.3629703570345306e-16
5574.93,4.143121661780837e-18,1.2578886871030134e-16
5576.18,5.706258879600618e-18,1.3223891307892897e-16
5577.43,2.4314202641667726e-18,1.3737098771377578e-16
5578.68,1.8894037602761385e-20,1.479029066128352e-16
5579.93,-5.068072118880351e-19,1.310688648680016e-16
5581.18,1.448395161949523e-18,1.3783949171368155e-16
5582.43,4.600348468288553e-18,1.4104232425618576e-16
5583.68,3.533314741847106e-18,1.3846237776318407e-16
5584.93,3.6374090759654815e-18,1.4881506331163078e-16
5586.18,1.2432959041318302e-18,1.4995017358452764e-16
5587.43,-1.9374680477756864e-18,1.479199665409047e-16
5588.68,-2.3274721956978273e-18,1.3512927193583254e-16
5589.93,-3.798643943679301e-20,1.3452789787372606e-16
5591.18,2.005134382316464e-18,1.3765180380567896e-16
5592.43,3.1373781450889092e-18,1.5290811569631258e-16
5593.68,1.0018680752792182e-18,1.507332835918806e-16
5594.93,8.781733445109795e-19,1.3697211337706433e-16
5596.18,9.48699498305099e-19,1.3465127503638164e-16
5597.43,7.523679746880778e-19,1.1874622321517138e-16
5598.68,1.4010252383317071e-18,9.676504825139632e-17
5599.93,6.020863762063862e-18,1.0207716561535823e-16
5601.18,4.222055058298516e-18,1.1153875203600758e-16
5602.43,2.1974859312684063e-18,1.2296274168710426e-16
5603.68,4.0149416262703716e-19,1.202081018246488e-16
5604.93,4.1156097650887776e-19,1.0912227661014934e-16
5606.18,3.438516466825565e-18,1.1892446115157849e-16
5607.43,1.953049115110434e-18,1.0830958183573331e-16
5608.68,6.521889941680447e-19,1.2135577104339367e-16
5609.93,3.3693962883279856e-18,1.2369091451931757e-16
5611.18,3.055177959401798e-18,1.2493352438760454e-16
5612.43,7.810384253779488e-19,1.294517883374242e-16
5613.68,3.607457167308529e-18,1.4121705662914952e-16
5614.93,2.9902463576405253e-18,1.219477259063501e-16
5616.18,6.813408422198681e-18,1.1939599659904424e-16
5617.43,5.527349178981137e-18,1.2149956495847045e-16
5618.68,9.427331021431694e-18,1.199790016786778e-16
5619.93,4.730654576252157e-18,1.240286697783051e-16
5621.18,6.953392559948002e-18,1.1526953094076678e-16
5622.43,2.448049776631259e-18,1.1500284146495617e-16
5623.68,3.592189804740752e-18,1.0947472730523147e-16
5624.93,5.815667646288513e-18,1.208700677642119e-16
5626.18,6.230131758458137e-18,1.158231327299324e-16
5627.43,5.0318546113098446e-18,1.1639488137466355e-16
5628.68,3.6360697801049474e-19,1.0867676770318451e-16
5629.93,-1.0298508268623903e-18,1.0485548370924413e-16
5631.18,1.5821070578223404e-18,1.0249597589009041e-16
5632.43,2.3542968902570368e-18,1.1003715491338271e-16
5633.68,2.7286201571884033e-18,1.1710679492780101e-16
5634.93,3.755919106308359e-18,1.2063839009701973e-16
5636.18,3.500742535622207e-18,1.1592232394758722e-16
5637.43,2.976561132160727e-18,1.0919875394119171e-16
5638.68,-8.29206711194668e-19,1.0396838400217789e-16
5639.93,6.790524750093538e-19,1.0691703616925973e-16
5641.18,1.0612603298578763e-19,1.1115891888401814e-16
5642.43,4.84986018386668e-18,1.2362810112128077e-16
5643.68,5.730913804873918e-18,1.2209977434288238e-16
5644.93,4.66993262423719e-18,1.281688622218811e-16
5646.18,2.024718071227658e-18,1.2468845029048382e-16
5647.43,2.428405403949882e-18,1.2553180119109525e-16
5648.68,6.775026196964409e-18,1.356726826909755e-16
5649.93,5.0358835092006294e-18,1.3405434337523946e-16
5651.18,3.561200778697263e-18,1.3152680661541122e-16
5652.43,2.14387072390722e-18,1.3336286822198945e-16
5653.68,4.017190850389077e-18,1.5040440717638668e-16
5654.93,1.6587238992972336e-18,1.4393225955340463e-16
5656.18,-1.0441945931819316e-18,1.4474714904662164e-16
5657.43,4.917130871582433e-19,1.3617206117828283e-16
5658.68,1.680588168697787e-18,1.398720184762483e-16
5659.93,4.2610783852359525e-18,1.524201100062922e-16
5661.18,5.511889373631504e-19,1.3596270701735251e-16
5662.43,2.0606010009323307e-18,1.2908287055760172e-16
5663.68,-2.5356620455382306e-18,1.2387274037699298e-16
5664.93,4.326343835858577e-18,1.2278559266893e-16
5666.18,2.104824034564952e-18,1.2500640396945932e-16
5667.43,3.322936625149787e-18,2.223653736467673e-16
5668.68,-1.211253851612392e-19,1.2114054940899298e-16
5669.93,-7.733054058811901e-19,1.140179967006586e-16
5671.18,2.5028387124541146e-18,1.2758491719002531e-16
5672.43,2.6846994030979514e-18,1.1706820393366496e-16
5673.68,2.036445850480051e-18,1.198298221675092e-16
5674.93,3.640008647779293e-18,1.2671564598852768e-16
5676.18,7.257583197126279e-18,1.3681129857064154e-16
5677.43,4.3683573609313294e-18,1.3427643534808225e-16
5678.68,5.042906855169513e-18,1.4146315474153326e-16
5679.93,2.081467597443394e-18,1.3750098557355548e-16
5681.18,4.9920998948660225e-18,1.3205373958066885e-16
5682.43,4.074650864931596e-18,1.3550115277031238e-16
5683.68,6.348585669316736e-18,1.3429761647073104e-16
5684.93,4.17199168296895e-18,1.5806146003492887e-16
5686.18,9.396584979806924e-19,1.5561922938041022e-16
5687.43,1.8622149258626823e-18,1.448003626285567e-16
5688.68,3.0145228988294494e-18,1.4086094921220944e-16
5689.93,6.244870519507502e-18,1.4835410745341876e-16
5691.18,2.991221774325618e-18,1.475678838733597e-16
5692.43,1.7828162693659825e-18,1.5080404054559343e-16
5693.68,5.526600378467064e-18,1.5013981797146856e-16
5694.93,-1.835829151933553e-18,1.4958183485023032e-16
5696.18,1.7492571746331675e-18,1.5298370318926522e-16
5697.43,-1.7868014006384007e-18,1.639930819300807e-16
5698.68,-3.602062996673889e-18,1.4854793751707735e-16
5699.93,2.3506885603173887e-18,1.6058192884308927e-16
5701.18,-1.42858590117099e-18,1.611474202538389e-16
5702.43,5.5153902173216586e-18,1.6333010381491471e-16
5703.68,2.965577997661896e-18,1.6267002432978344e-16
5704.93,3.0466171923029694e-19,1.630106014481065e-16
5706.18,4.260297671273127e-21,1.6893108990226515e-16
5707.43,3.1945475992657105e-18,1.6840529313639144e-16
5708.68,-3.647889308282924e-19,1.8294268038288898e-16
5709.93,-2.1790493969498556e-18,1.7904359847249906e-16
5711.18,2.4050756804639553e-18,1.728278049978313e-16
5712.43,1.6965406246166739e-19,1.6978173684592091e-16
5713.68,5.376086774659535e-20,1.5876202661777918e-16
5714.93,2.558357916731702e-18,1.707057016310086e-16
5716.18,7.42712732018179e-19,1.6308097278138987e-16
5717.43,5.795827729029198e-18,1.6205958002167873e-16
5718.68,3.735908939256657e-18,1.5265038287966503e-16
5719.93,4.751387263498886e-18,1.5252632312750496e-16
5721.18,9.68755221614149e-19,1.6067276928137104e-16
5722.43,2.4060938570504323e-18,1.591488024213338e-16
5723.68,6.628350771107193e-18,1.593324223800351e-16
5724.93,5.416314349673298e-18,1.5283704614051683e-16
5726.18,2.5197182399891283e-18,1.583572150103298e-16
5727.43,5.741563353619075e-18,1.6519629174153396e-16
5728.68,6.482106600183316e-18,1.5208470371780497e-16
5729.93,3.65626486988173e-18,1.72657376713848e-16
5731.18,4.574904496701547e-19,1.7199125975901318e-16
5732.43,3.928762688930635e-18,1.741232898836501e-16
5733.68,6.171537209644443e-18,1.7750722365998533e-16
5734.93,4.254799280088238e-18,1.7683137423234038e-16
5736.18,5.398609939892525e-18,1.6577482035546297e-16
5737.43,2.94676212905335e-18,1.5922955560449172e-16
5738.68,9.947608231395452e-19,1.689713083252806e-16
5739.93,3.327071454116454e-18,1.6580415073082366e-16
5741.18,7.927292053647432e-18,1.7326056619275456e-16
5742.43,-2.0045503548274666e-19,1.7472994171854166e-16
5743.68,2.220010722043385e-18,1.7935690540963487e-16
5744.93,5.735906203886644e-19,1.843527018699268e-16
5746.18,1.5038514251338324e-19,1.828615352362858e-16
5747.43,9.445741198569265e-19,1.7388638981506003e-16
5748.68,1.588389707580916e-18,1.8573233092541967e-16
5749.93,2.9781058264760456e-18,1.8650234211290933e-16
5751.18,5.2508256458657475e-18,1.8484395014719562e-16
5752.43,3.869818446369441e-18,1.931012449860491e-16
5753.68,3.1111918784570735e-18,1.9600211030036667e-16
5754.93,2.7345606657962066e-18,2.096975429292493e-16
5756.18,1.6773790400540946e-18,2.1730443452248126e-16
5757.43,1.070763193976743e-18,2.1915661406881053e-16
5758.68,3.772796022613873e-18,1.9907762515021288e-16
5759.93,1.6431457651495504e-18,1.7844803024103145e-16
5761.18,-1.4830277370604754e-18,1.698629474367695e-16
5762.43,-1.0574196307281895e-18,1.5624751414945604e-16
5763.68,3.070354570544752e-18,1.3570285285574224e-16
5764.93,6.836803054445101e-18,1.4850295257732674e-16
5766.18,2.1461747316283068e-18,1.6104978686203876e-16
5767.43,3.501590905201347e-18,1.588941737875135e-16
5768.68,4.3059739779457144e-18,1.6537351750277474e-16
5769.93,2.0202764664559925e-18,1.644689429689396e-16
5771.18,5.7491484423513885e-18,1.5526333790801264e-16
5772.43,3.3655142717982374e-18,1.6763363004138577e-16
5773.68,9.411944419587235e-18,1.663716444449201e-16
5774.93,6.228359601430955e-18,1.7331564078898034e-16
5776.18,1.8910455374254976e-18,1.7090194235616297e-16
5777.43,-3.3957889182930827e-18,1.719774090343718e-16
5778.68,4.299414143421671e-18,1.7569191454432305e-16
5779.93,3.792633566513965e-18,1.7849197803337933e-16
5781.18,0.0,0.0
5782.43,0.0,0.0
5783.68,0.0,0.0
5784.93,0.0,0.0
5786.18,0.0,0.0
5787.43,0.0,0.0
5788.68,0.0,0.0
5789.93,0.0,0.0
5791.18,0.0,0.0
5792.43,0.0,0.0
5793.68,0.0,0.0
5794.93,0.0,0.0
5796.18,0.0,0.0
5797.43,0.0,0.0
5798.68,0.0,0.0
5799.93,0.0,0.0
5801.18,0.0,0.0
5802.43,0.0,0.0
5803.68,0.0,0.0
5804.93,0.0,0.0
5806.18,0.0,0.0
5807.43,0.0,0.0
5808.68,0.0,0.0
5809.93,0.0,0.0
5811.18,0.0,0.0
5812.43,0.0,0.0
5813.68,0.0,0.0
5814.93,0.0,0.0
5816.18,0.0,0.0
5817.43,0.0,0.0
5818.68,0.0,0.0
5819.93,0.0,0.0
5821.18,0.0,0.0
5822.43,0.0,0.0
5823.68,0.0,0.0
5824.93,0.0,0.0
5826.18,0.0,0.0
5827.43,0.0,0.0
5828.68,0.0,0.0
5829.93,0.0,0.0
5831.18,0.0,0.0
5832.43,0.0,0.0
5833.68,0.0,0.0
5834.93,0.0,0.0
5836.18,0.0,0.0
5837.43,0.0,0.0
5838.68,0.0,0.0
5839.93,0.0,0.0
5841.18,0.0,0.0
5842.43,0.0,0.0
5843.68,0.0,0.0
5844.93,0.0,0.0
5846.18,0.0,0.0
5847.43,0.0,0.0
5848.68,0.0,0.0
5849.93,0.0,0.0
5851.18,0.0,0.0
5852.43,0.0,0.0
5853.68,0.0,0.0
5854.93,0.0,0.0
5856.18,0.0,0.0
5857.43,0.0,0.0
5858.68,0.0,0.0
5859.93,0.0,0.0
5861.18,0.0,0.0
5862.43,0.0,0.0
5863.68,0.0,0.0
5864.93,0.0,0.0
5866.18,0.0,0.0
5867.43,0.0,0.0
5868.68,0.0,0.0
5869.93,0.0,0.0
5871.18,0.0,0.0
5872.43,0.0,0.0
5873.68,0.0,0.0
5874.93,0.0,0.0
5876.18,0.0,0.0
5877.43,0.0,0.0
5878.68,0.0,0.0
5879.93,0.0,0.0
5881.18,0.0,0.0
5882.43,0.0,0.0
5883.68,0.0,0.0
